Gene,UC4,UC5,CD5,CTR1,CD2,UC3,CD1,UC2,CTR2,UC1,CD6,CTR4,CD3,CTR3,CTR5
DOC2A,0.075036307,0.011154912,0.079222082,0.135813926,0.242172042,0.17394983,0.918091234,0.056350689,0.986419459,0.203516489,0.410422099,0.237403607,0.163070064,0.116045543,0.096222027
DOC2B,5.146431842,7.545169098,3.568812481,4.052113265,4.596640208,4.782486457,5.825476398,9.506672308,3.003815156,6.631557751,7.296691938,2.105500551,5.399319855,3.997136439,10.55915736
DOCK1,9.490801539,9.864927932,9.070480197,9.211894246,11.55767016,8.737617417,13.50162813,8.588481665,14.23606472,11.66755529,12.72629295,14.61292796,11.32273148,9.875323907,8.917232505
DOCK10,6.823849658,6.970437796,16.12376727,16.75174543,8.684620041,10.47167335,11.31085813,8.363197946,8.086338079,8.414339275,13.2199267,6.105005742,14.8359231,10.71694989,7.634174647
DOCK11,11.52906119,13.55873156,20.88343788,18.6812694,13.07731687,10.41529492,13.07631809,16.5002026,8.747071531,16.19032567,14.74479864,8.717586803,19.50522039,14.07766539,13.69842557
DOCK2,9.87615176,12.29040259,18.75912748,22.48063064,10.31667407,13.06174574,11.07191457,14.97665955,9.13168356,12.10627097,15.65720164,6.703712778,16.2133535,11.08558268,11.94633731
DOCK3,0.148689007,0.204272721,0.126824008,0.42545793,0.190933143,0.050515232,0.40393857,0.101651213,0.351546278,0.318297865,0.437099779,0.229807608,0.378845883,0.363530444,0.173575267
DOCK4,7.200512392,5.85919372,11.05497695,4.253605729,5.334912634,6.458729356,7.118720677,8.126474827,4.551497104,6.812301976,5.674236538,4.633567327,7.276579024,4.454904221,6.365722728
DOCK5,7.726349483,8.399049848,8.789847499,9.452752836,11.09512569,10.61053532,11.46613167,7.651988853,11.27668779,8.725294481,8.080972138,11.43638468,7.81361347,10.95558211,10.78405059
DOCK6,8.523770668,8.309033055,6.902641391,5.935456135,8.907472102,8.161082233,12.48453444,7.735731019,9.385108351,9.097714639,14.10734936,9.071955882,10.45039026,7.303220312,9.047315054
DOCK7,8.45015173,7.595044998,7.997674886,6.737988419,7.623392798,8.309743456,9.662069125,7.713405176,8.497289264,8.321645589,8.726810995,9.982471917,7.18239089,7.084793273,8.040881678
DOCK8,20.05205661,26.2977136,40.8599895,40.11875544,22.33092071,25.20151497,20.17538242,34.98118451,17.89571932,23.04435102,32.14973225,12.3033647,31.08016925,20.10689055,22.14058166
DOCK9,11.32693145,14.63985143,13.87814957,15.3216639,14.35465991,11.16822174,19.43793103,13.51353453,12.37049094,14.7874933,21.76105989,12.5984152,19.81122908,16.62186887,12.72525772
DOHH,3.756285299,3.860862792,3.199319751,3.729512017,3.038141483,4.01900946,3.367944379,3.921166524,4.170837317,3.585502092,3.975111106,4.732218981,3.419369671,3.720469805,5.178640782
DOK1,3.586466766,4.735679962,4.934828493,6.958220826,4.266689158,5.021847468,3.369101452,3.974563999,5.31968362,3.261414857,4.760497138,3.697031334,5.72632541,4.927425307,4.223304877
DOK2,11.10758095,16.41741816,17.67697709,14.40851214,13.32264671,16.84856422,9.193981897,13.8957341,11.07544213,8.568193017,13.00097265,7.351528859,17.00101239,19.24997366,22.32097736
DOK3,9.87244551,13.54836438,15.36077102,16.10764293,8.15483333,11.15157461,6.679147821,13.71249724,6.339820251,10.52982365,9.900442607,3.300735593,9.460549477,5.622086075,12.35785028
DOK4,18.91929962,25.84543089,9.709597486,15.25678791,22.18204335,34.53156436,16.89262645,11.54825933,37.17987693,16.61803206,11.22837955,39.21352506,11.48107396,19.45810139,32.9560977
DOK5,1.969887211,1.501340196,0.820192603,0.386289152,1.046973769,0.546706827,0.77828991,1.46684238,0.514914965,1.354514535,1.800125336,0.321862445,1.360958403,1.082606225,1.0246571
DOK6,0.333297082,0.307003364,0.343018342,0.272968222,0.412101555,0.268913281,0.635783817,0.29054327,0.444718573,0.508120462,0.660674302,0.354946725,0.555925571,0.366958539,0.30169415
DOK7,0.052624183,0.116229236,0.208632476,0.678253169,0.365807494,0.270129232,0.296136399,0.081297576,0.155023421,0.163119344,0.397014754,0.126853343,0.252066908,0.114475081,0.07712237
DOLK,6.879448775,8.225826795,6.528473686,5.467330549,6.646968343,7.456767121,5.748336813,7.327798549,5.942834112,5.222199667,8.332199182,6.666923066,6.211105999,6.547225398,7.190950648
DOLPP1,8.135577061,10.45938623,8.725746515,13.52956454,16.40111607,16.1968696,8.902056121,8.25933804,18.3880041,7.559524596,10.57058038,19.12605995,8.77002089,14.89392941,13.56234442
DONSON,3.263399286,4.595532242,3.761336057,3.634876853,3.434179194,4.74238995,4.360609539,4.760052511,3.096890727,5.440822869,3.062213357,3.06493873,3.064661331,3.136706225,4.097342841
DOPEY1,3.210853885,5.177775566,6.798873966,7.418478565,6.979833574,5.61411238,8.669921866,4.748374169,7.328968604,7.907511094,7.54821672,5.443558127,7.236509856,6.402428053,4.80990216
DOPEY2,10.48912898,8.732791301,9.528472165,9.360468488,13.9557136,15.59276595,14.12404204,7.686369037,18.19175037,10.04843379,9.478678607,13.2446484,10.56601439,12.03680073,9.248561603
DOT1L,4.95064538,5.06333434,4.152247774,6.953263513,5.52717975,6.289801745,7.804289858,5.711967726,6.969341607,6.89722495,6.94382364,6.44518557,4.309130585,6.144165814,7.6201942
DPAGT1,15.62819034,15.56581084,12.87849406,11.26346317,12.68793087,17.35616262,11.25262016,18.83447418,12.30598907,14.44374236,13.14228387,14.49342252,13.09969462,11.81870061,19.66101394
DPCD,2.238359826,2.702994644,1.516617847,1.323290299,1.778234706,2.91381497,1.541481579,2.006809024,1.881795441,1.867990634,2.312212974,2.269818715,1.582278817,1.310932071,2.56122418
DPCR1,0,0,6.155013275,0,0.092381878,0,0,0,0,0,0.666749166,0,0.009627224,0,0.015905942
DPEP1,7.804343994,15.64171566,14.18694326,82.05361454,77.25929923,2.876940385,3.100224416,10.62263787,0.989345149,4.164050304,14.82583169,4.628020756,48.22031109,118.5835877,2.953127022
DPEP2,1.266321341,2.406515113,3.402457386,4.900287718,2.787275158,2.073076473,2.992016237,1.898039833,2.382459104,1.825474688,2.915312963,1.597073083,3.226190529,2.385487095,2.035676768
DPEP2NB,0,0.041127268,0,0,0,0,0,0,0,0,0,0,0.042944732,0,0
DPEP3,0.117891838,0.056082638,0.341398598,0.42019725,0.819503801,0.628585177,0.253306754,0.424964601,0.267415402,0.284223099,0.675956289,0.447590489,0.497768489,0.381475199,0.338637315
DPF1,0.092191683,0.091368227,0.148319151,0.171143331,0.061033697,0.053429894,0.073365353,0.129236829,0.031684765,0.185219252,0.092736726,0.11343136,0.038162361,0.043869774,0.031525612
DPF2,7.817461194,10.11437921,10.96165572,12.12665288,11.29016395,8.957814898,9.491390847,9.361029897,10.68252319,9.294392421,13.61332022,8.075018484,12.66696592,9.784029607,8.871119832
DPF3,0.411108863,0.301757911,0.434041888,0.608156397,0.449712724,0.740836737,1.00830784,0.324170818,1.079554238,0.402648276,0.722078502,0.894222115,0.470645186,0.473785995,0.15485947
DPH1,5.833075738,5.554126382,4.543677014,6.126977488,5.68252584,6.076471104,8.483240668,5.034822342,8.164842688,6.853412683,8.132885557,6.385265881,6.326803683,5.358139587,5.529507165
DPH2,6.895750125,6.542508594,4.279481432,5.320232562,5.484777948,7.343790001,5.19048074,6.55731462,6.600402552,5.109222447,5.716000316,8.360912514,4.827139816,4.942955085,9.090514163
DPH3,10.27252345,6.390206168,6.994192061,6.53499756,7.137755704,7.034318246,5.848301479,6.964958975,4.698090612,7.084629558,5.004378299,9.398311423,7.085722377,10.29452542,7.725322172
DPH3P1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DPH5,0.641009826,0.777347915,0.782583785,0.950095275,0.719253625,0.898032202,0.599479826,0.821765722,0.910707705,0.696645903,0.91008121,0.907569638,0.940192903,0.586036206,0.621348498
DPH6,0.763528721,0.603487089,1.041448124,0.993063087,0.692286766,0.676125285,1.11520897,0.792067262,0.782347108,1.046155461,1.066195996,0.960274376,0.92462131,0.645415203,0.75409184
DPH7,2.124753598,2.195035048,1.928550692,4.005588328,2.840596193,2.242261034,4.40633261,2.789283208,3.184730771,3.753970824,4.737183872,2.561870363,3.18207107,2.148905985,1.717753072
DPM1,14.61115861,11.63840299,18.94196051,17.67472103,15.28563884,14.17885837,14.64245598,15.14739218,12.33215173,15.89254902,12.09983587,17.84596971,13.67180809,11.77121343,14.0131346
DPM2,11.42434443,11.47466737,11.03417493,11.07145689,8.712668776,12.16667109,9.840222816,12.96272141,9.456057689,9.234162122,14.11822178,10.67854273,10.30298575,9.005874384,12.48129776
DPM3,26.77307928,38.25761283,20.27281774,31.11394306,28.55377581,31.9036129,18.1805763,28.23049285,28.94236894,18.60657041,28.958086,31.33257755,27.56515011,26.39015504,28.5167289
DPP10,0.231178848,0.058915018,0.491470298,0.361718153,0.524734031,0.00638001,0.1051258,0.066137316,0.703720961,0.165876342,1.212559163,0.795268868,0.601514667,0.366691207,0.191986532
DPP3,16.76119849,15.91857386,11.30695989,14.37569004,11.98519277,23.24886665,13.23264187,15.26847406,17.36387273,14.4684953,8.844633649,19.09245165,9.029049891,11.13207967,23.4264339
DPP4,6.035615192,17.13992587,23.17776418,36.54787743,35.43023684,5.888729754,10.88839833,13.68457131,7.218708898,12.94419261,12.51215358,8.7895939,27.98662229,69.90870989,3.725828307
DPP6,0.761073185,1.669034675,0.24749,1.515051293,0.418091274,0.037538864,0.934255871,0.447511458,1.046273327,1.782803612,2.052386387,0.814025397,1.213250912,0.898977884,0.415299695
DPP7,27.91972446,38.64226633,29.41813584,38.38833844,25.22201776,34.46730391,33.4582592,35.22194947,21.90885237,28.37033081,48.08121958,25.87756395,33.83559179,21.29588362,26.87501816
DPP8,9.370338402,9.631270083,11.14543934,12.5392263,11.64292625,10.23699378,12.86273452,11.16048168,10.13193113,11.19646206,11.20563744,10.13092534,11.71286671,10.14298825,8.939292495
DPP9,14.79679049,16.30795932,12.76580029,15.35722693,12.7347027,15.29190657,15.21782038,15.15540484,14.23139364,15.24965035,14.41842653,15.84318448,12.96083387,13.22940518,19.4669786
DPP9-AS1,0,0,0.016100911,0.014862887,0,0.015467006,0.095570854,0.016033615,0.013758266,0.064341224,0.140939591,0.042218185,0.016570989,0,0
DPPA2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DPPA3,0,0,0,0,0,0,0,0,0,0,0,0.080106299,0,0,0
DPPA4,0,0,0.12258047,0.070721919,0.100884332,0.073596491,0.015158459,0.015258516,0.06546581,0.076538541,0.019160896,0.026784846,0.157699126,0.012085599,0.013027395
DPPA5,0,0,0,0,0,0,0,0,0,0.224536248,0,0,0,0.059091256,0
DPRX,0,0,0,0,0,0,0,0,0,0.050354714,0.126059556,0,0.207500542,0,0
DPT,72.7096275,51.92281878,28.21392035,116.6455893,84.80316928,12.58948055,111.3922642,15.10231065,51.56753185,18.6957612,186.8205899,55.7723882,128.8140668,117.0458265,13.21029876
DPY19L1,10.02774159,11.20021345,9.891066992,6.464553022,7.045171806,11.72293071,9.392984707,13.39299584,6.935752014,13.18159351,7.376433016,7.589227042,7.275480322,6.067033162,14.38760278
DPY19L2,0.355567922,0.453963802,0.612001021,0.221318004,0.550413045,0.084852425,0.736522797,0.55917974,0.420521553,1.077842752,0.781088299,0.386016892,1.0844134,0.477736633,0.429137719
DPY19L3,5.376492618,5.779946096,6.942718439,5.015005631,6.062379763,5.134423725,7.050150771,6.850053079,3.952770365,7.295160563,6.334080219,4.21768919,6.208043053,4.278745448,4.714064667
DPY19L4,5.098424166,5.106847937,5.681462714,4.76218527,6.457741565,5.099186744,5.384269707,5.367767673,6.220042678,5.504409664,5.732293256,6.98864262,6.123952557,5.335075885,3.668847258
DPY30,4.437484314,4.29841912,6.145817696,5.085873767,5.172993725,5.546043094,5.005251006,4.574642997,4.495701115,4.031222027,3.900902271,5.032528636,4.759910028,4.345599918,3.272370414
DPYD,9.005461576,10.03130615,14.31497523,9.265614677,12.92436431,6.542138304,10.89980721,10.32669831,6.587325368,11.21700732,10.46469871,5.891188167,12.45660797,11.53942812,11.98715916
DPYS,0.117629574,0.233157816,0.461282138,0.021836587,0.243357357,0.01704312,0.081907533,0.064780714,0.025267093,0.242233818,0.229254703,0.015506763,0.31649975,0.111948989,0.050280354
DPYSL2,69.61847792,62.7228139,65.6666437,54.71693126,58.93940008,36.46108185,48.91634879,52.61461536,40.12170581,52.91629504,66.03543294,41.97950182,76.34883778,62.36164191,67.86349429
DPYSL3,106.3155773,39.92559662,54.7169463,43.03266555,48.91021261,19.17187744,51.00706917,45.5870286,32.01371066,68.5229512,64.54694752,43.21016102,64.45609381,83.14384453,50.84859201
DPYSL4,0.290697073,0.183664113,0.295951943,0.384497716,0.16237994,0.0315889,0.455439293,0.676752908,0.168594414,0.383269587,0.246725741,0.076643491,0.236905268,0.172911679,0.186386184
DPYSL5,0.28224693,0.217732595,0.276131219,0.314375516,0.143929659,0.044209955,0.182115967,0.274977094,0.306741196,0.275863596,0.35681284,0.217213032,0.227354466,0.181497716,0.14086174
DQX1,1.545396597,1.82233623,2.765430476,4.478327057,5.436300042,3.764715734,4.127170368,1.809687327,4.699127023,2.699601676,3.576743494,4.73747219,2.667267272,4.848542387,1.061397539
DR1,22.05393691,24.04138087,22.95867448,24.00964398,22.06542166,28.78962182,20.67016795,24.79607306,23.55505526,20.70435517,20.63642854,21.6019404,25.56369171,22.84837356,24.58957959
DRAM1,23.20104943,18.29753834,19.8188329,9.639399433,14.15692416,13.68598346,12.14566914,21.53628607,6.455911256,19.96136433,8.587338599,6.249712039,14.30182623,14.09967356,16.40282331
DRAM2,16.62820304,21.94922907,31.50094963,32.93068575,25.65853142,24.23766412,21.53859345,18.4081955,22.18811186,22.78743469,19.57434262,23.58340653,27.23601122,21.96427421,17.33413108
DRAP1,26.87094006,24.82859304,39.75351712,28.56719365,22.8373518,23.86774492,20.88071008,27.04483175,21.18887888,21.57782171,26.20947498,24.94135526,28.25507005,23.32252508,26.35305909
DRAXIN,0.225895974,0.079601164,0.181712157,0.093188906,0.157858336,0.058186005,0.059922028,0.191005595,0.172526066,0.151280036,0,0.088234684,0.072728982,0.023887441,0.068663787
DRC1,0.114879624,0,0.158416971,0.237633577,0,0,0.039180095,0.09859678,0.050762876,0.059348788,0.0495252,0,0.020380259,0.046856503,0.033671929
DRC3,0.164747713,0.161856395,0.319786433,0.143609626,0.334317115,0.116236402,0.384764149,0.120494537,0.302799681,0.4058215,0.691708019,0.166191516,0.195694664,0.102255451,0.095527399
DRC7,0,0.048062931,0.032508808,0,0.026754909,0.062457825,0.016080325,0,0,0.032477301,0.060978513,0.014206886,0.13383171,0,0.110557275
DRD1,0,0.01198913,0.085146686,0.134742218,0.250271939,0.011684914,0.16846959,0.024225944,0.405366225,0.097216186,0.182530515,0.021263148,0.15022733,0.086347371,0.041367187
DRD2,0.104310698,0.106332682,0.125862283,0.215771288,0.133181075,0.086362137,0.284604211,0.071620701,0.353377298,0.107777399,0.134906645,0.188584793,0.388610787,0.397093242,0.015287056
DRD3,0.012702791,0,0.015327308,0.028297536,0.025228901,0,0.015163158,0,0,0,0,0,0.047324403,0,0.052125733
DRD4,0.210458122,0.250293975,0.616713314,1.40648929,0.776265334,0.139395966,1.076662116,0.216753771,0.526982956,1.159747018,0.998025434,0.475612784,0.261354773,0.715338025,0.647709083
DRD5,0.206965672,0,0,0,0.222653546,0,0.061763067,0.020723582,0.160044066,0.041580787,0.026023658,1.036779821,0.085672572,0,1.875495287
DRG1,18.93521793,20.80515031,21.68799341,26.06425582,18.52288512,22.37374958,18.14965217,23.29525031,22.72846491,18.77123032,19.87159368,20.11842078,20.18032209,18.15527908,22.84624151
DRG2,11.31073377,12.2543806,10.09877663,15.50046629,13.97638581,11.71463289,12.27621277,13.37713231,11.72299658,11.11216479,13.55185766,12.57383353,11.34963495,11.7601847,13.93213382
DRGX,0,0,0.031838955,0.323298898,0,0.091756295,0.015748985,0,0.312874298,0,0,0.013914149,0.049152776,0,0.013534901
DRICH1,0.12960645,0.056050388,0.014216762,0.288719488,0.105304185,0.040971112,0.60477372,0.084944046,0.315854649,0.34087159,0.800014245,0.149111035,0.336532111,0.156987696,0.108785116
DROSHA,7.75941472,7.550287557,9.251219131,10.00847353,8.576162269,9.979717382,9.655785065,7.691649613,9.876387301,10.14820037,10.91215198,9.379054523,9.267522993,7.673307629,7.527325678
DRP2,0.264672604,0.468806772,0.23781866,0.991032067,0.397044033,0.280673979,0.672204875,0.243591087,0.969633474,0.719552742,0.807209035,0.492928393,0.678340287,1.007563979,0.219526913
DSC1,0.009594756,0,0.046308496,0.010686941,0,0,7.604883071,0.011528736,0.009892679,0,0.101340549,0.030356367,0.035745381,0,0.019685977
DSC2,30.36415494,25.35922127,20.1619504,20.64124574,26.69571455,58.15840395,41.22486613,27.88515052,59.34415807,30.751057,11.03269177,72.06707492,15.54128018,28.88304575,61.88582052
DSC3,0.042581325,0.132933116,0.488100814,0.658069336,0.660706217,0.135729557,10.08315957,0.076746432,0.268908955,0.057745392,0.19274881,0.117880805,0.522180949,0.58254661,0.273018598
DSCAM,0.033483649,0.011377568,0.06348837,0.04262302,0.066501581,0.01108887,0.057098575,0.045980373,0.083842392,0.046128609,0.180437178,0.055490934,0.112863389,0.031866652,0.034349927
DSCAML1,0.103535126,0.270891328,0.109935294,0.42899294,0.259094057,0.124808344,0.558620254,0.164213709,0.69173973,0.24461857,0.531150887,0.235850107,0.277719396,0.098535192,0.101965204
DSCC1,1.480958415,1.69683966,1.612603073,2.051864468,1.201636209,1.653783547,1.487539915,2.343691946,0.968305395,1.480415279,1.907560532,1.161859078,1.121408283,0.996920797,1.926883206
DSE,10.76711964,7.062163071,13.217465,5.626721641,6.803751083,6.082620804,6.492755938,8.500043479,3.41724267,7.045346515,4.207736143,4.289318299,7.069984898,6.999606293,9.999153765
DSEL,3.625032393,2.804107735,4.112943909,2.134410515,3.420050587,2.420763929,3.889695658,4.021478034,3.428022844,4.699753423,4.083950654,2.286361172,4.337205122,3.281885459,2.065506748
DSG1,0,0,0.006808854,0.012570621,0.00560372,0,15.64083749,0,0,0.01360451,0,0.065462797,0,0.010740906,0
DSG2,39.93541278,55.33157454,22.26702643,27.75528951,40.52146209,77.43115726,45.35290616,41.04523493,82.22889649,52.5519291,16.93587335,84.29914763,18.08655799,33.13926754,83.11509225
DSG3,0.30213043,1.437272658,1.547129305,1.543078248,2.290467545,0.034165924,8.092616595,1.655769885,0,1.314673661,1.123009067,0.015543013,0.851056327,0.750409012,0.839124945
DSG4,0.087288845,0.020762204,0.105323552,0.07129838,0.179142394,0.141647641,0.027785486,0.083906671,0.05999948,0.077162414,0.035121961,0.036822506,0.014453141,0.055382319,0.077607533
DSN1,5.53553,6.641392012,5.579115902,6.600869748,5.723382171,7.510795337,5.150112208,7.864191954,4.398064352,5.789591771,6.190590962,4.841991352,5.054579647,4.075113333,5.32799754
DSP,26.89835393,23.38781693,20.22052502,27.27639284,39.29010895,48.71623281,67.56208647,16.7984394,66.35352487,24.54770723,19.78176325,59.34664862,18.21861006,32.31970805,35.85107995
DSPP,0,0,0,0,0,0,0,0,0,0.011405674,0,0,0,0,0
DST,15.87100884,11.39254285,13.69921979,12.07487596,16.42811066,9.532579531,23.26484456,12.42027212,15.14851755,29.49141571,16.66974685,14.80259031,15.73077645,16.70147091,11.71467073
DSTN,174.5871448,119.7608041,107.7474458,128.4512637,119.7380543,77.3479205,134.5363447,96.14735196,126.6794174,154.3273032,120.0191129,167.4262079,130.0762187,161.540029,99.79429706
DSTYK,4.221320658,5.705208667,5.242381794,5.394802827,5.938190053,4.440010762,5.1003119,4.788005593,4.988555472,5.280686864,8.751158753,3.860822085,6.685233972,5.416970344,3.307240423
DTD1,4.119712226,4.541600154,3.881546732,4.484640007,3.060567875,3.704671072,3.418817996,4.127167814,3.402385275,3.752694951,3.945737516,3.622421449,3.569610961,2.646761561,4.194359355
